Time,Date,Discharge_inflow_m3pers,DOC_concentration_inflow_mgperL
44637,03/17/2022,17.9855,2.96497
44638,03/18/2022,16.9863,2.80984
44639,03/19/2022,16.398,2.66337
44640,03/20/2022,15.9037,2.53878
44641,03/21/2022,16.1824,2.41287
44642,03/22/2022,16.4308,2.31644
44643,03/23/2022,16.0454,2.25291
44644,03/24/2022,15.67,2.20137
44645,03/25/2022,15.3388,2.15932
44646,03/26/2022,15.0467,2.12474
44647,03/27/2022,14.7822,2.09696
44648,03/28/2022,14.5417,2.07453
44649,03/29/2022,14.323,2.0562
44650,03/30/2022,14.1854,2.04626
44651,03/31/2022,23.1229,3.42016
44652,04/01/2022,24.3924,3.06151
44653,04/02/2022,22.8756,2.89542
44654,04/03/2022,21.6437,2.74655
44655,04/04/2022,20.8681,2.61001
44656,04/05/2022,20.0104,2.50052
44657,04/06/2022,19.2906,2.4075
44658,04/07/2022,18.6803,2.32936
44659,04/08/2022,18.1574,2.26433
44660,04/09/2022,17.7154,2.20929
44661,04/10/2022,17.3265,2.1643
44662,04/11/2022,16.9812,2.12766
44663,04/12/2022,16.6738,2.09762
44664,04/13/2022,16.439,2.07307
44665,04/14/2022,16.3241,2.05277
44666,04/15/2022,16.0751,2.03771
44667,04/16/2022,15.8438,2.02569
44668,04/17/2022,15.6312,2.01558
44669,04/18/2022,15.4314,2.00737
44670,04/19/2022,15.2438,2.00048
44671,04/20/2022,17.4242,2.51698
44672,04/21/2022,27.8586,3.644
44673,04/22/2022,28.1069,3.28846
44674,04/23/2022,27.546,3.23732
44675,04/24/2022,26.219,3.02811
44676,04/25/2022,24.5654,2.86767
44677,04/26/2022,23.2095,2.72512
44678,04/27/2022,22.0922,2.60029
44679,04/28/2022,21.1655,2.49249
44680,04/29/2022,20.3879,2.40083
44681,04/30/2022,19.8839,2.33668
44682,05/01/2022,19.2988,2.26935
44683,05/02/2022,22.1447,2.7327
44684,05/03/2022,23.2557,2.54509
44685,05/04/2022,22.6755,2.43768
44686,05/05/2022,21.8739,2.35412
44687,05/06/2022,21.1938,2.28392
44688,05/07/2022,20.6117,2.22536
44689,05/08/2022,20.112,2.17644
44690,05/09/2022,19.6745,2.13617
44691,05/10/2022,19.2861,2.10328
44692,05/11/2022,18.9383,2.07645
44693,05/12/2022,18.6246,2.05449
44694,05/13/2022,18.3364,2.03677
44695,05/14/2022,18.0684,2.0226
44696,05/15/2022,17.8181,2.0112
44697,05/16/2022,17.5804,2.00228
44698,05/17/2022,17.3772,1.99262
44699,05/18/2022,17.1978,1.9828
44700,05/19/2022,17.0203,1.97488
44701,05/20/2022,16.8446,1.9685
44702,05/21/2022,16.6708,1.96336
44703,05/22/2022,16.4987,1.95923
44704,05/23/2022,16.3284,1.9559
44705,05/24/2022,39.6001,4.34699
44706,05/25/2022,34.6159,4.13268
44707,05/26/2022,30.6075,3.91578
44708,05/27/2022,27.3818,3.70055
44709,05/28/2022,24.7819,3.49156
44710,05/29/2022,22.6883,3.29206
44711,05/30/2022,20.9923,3.10657
44712,05/31/2022,19.6086,2.93822
44713,06/01/2022,18.4732,2.78832
44714,06/02/2022,17.5385,2.65669
44715,06/03/2022,16.7619,2.54307
44716,06/04/2022,16.1165,2.44555
44717,06/05/2022,15.5747,2.36292
44718,06/06/2022,15.1148,2.2937
44719,06/07/2022,14.7212,2.23604
44720,06/08/2022,14.4444,2.18893
44721,06/09/2022,14.1368,2.14924
44722,06/10/2022,13.8569,2.11798
44723,06/11/2022,13.6035,2.09312
44724,06/12/2022,13.373,2.07332
44725,06/13/2022,13.1621,2.05753
44726,06/14/2022,12.9961,2.04046
44727,06/15/2022,12.862,2.02306
44728,06/16/2022,12.7292,2.00923
44729,06/17/2022,12.5978,1.99827
44730,06/18/2022,12.4678,1.98963
44731,06/19/2022,12.3391,1.98285
44732,06/20/2022,12.2118,1.97759
44733,06/21/2022,12.0943,1.97215
44734,06/22/2022,11.9675,1.96942
44735,06/23/2022,11.8375,1.96824
44736,06/24/2022,11.7153,1.96663
44737,06/25/2022,11.5944,1.96555
44738,06/26/2022,11.4747,1.9649
44739,06/27/2022,12.1105,2.17162
44740,06/28/2022,11.7934,2.14137
44741,06/29/2022,11.5162,2.11704
44742,06/30/2022,11.2733,2.09729
44743,07/01/2022,11.0593,2.08115
44744,07/02/2022,10.8639,2.06891
44745,07/03/2022,10.6818,2.06022
44746,07/04/2022,10.5608,2.04469
44747,07/05/2022,10.4518,2.03079
44748,07/06/2022,12.5409,2.66121
44749,07/07/2022,11.9354,2.55723
44750,07/08/2022,11.4296,2.46851
44751,07/09/2022,11.0074,2.39298
44752,07/10/2022,10.6505,2.32971
44753,07/11/2022,10.3456,2.27731
44754,07/12/2022,10.081,2.23465
44755,07/13/2022,9.84924,2.20017
44756,07/14/2022,9.64503,2.17233
44757,07/15/2022,9.46032,2.15067
44758,07/16/2022,9.32448,2.12656
44759,07/17/2022,9.22824,2.10044
44760,07/18/2022,9.13299,2.07981
44761,07/19/2022,9.03872,2.06359
44762,07/20/2022,8.94543,2.05093
44763,07/21/2022,8.8531,2.04113
44764,07/22/2022,8.76172,2.03364
44765,07/23/2022,8.67128,2.02801
44766,07/24/2022,8.58178,2.02389
44767,07/25/2022,8.4932,2.02099
44768,07/26/2022,8.40554,2.01907
44769,07/27/2022,8.32044,2.01755
44770,07/28/2022,8.23292,2.01749
44771,07/29/2022,8.15725,2.01525
44772,07/30/2022,8.06393,2.01802
44773,07/31/2022,7.99028,2.01644
44774,08/01/2022,7.89824,2.02003
44775,08/02/2022,7.81671,2.02141
44776,08/03/2022,7.73603,2.02299
44777,08/04/2022,7.65618,2.02475
44778,08/05/2022,7.57716,2.02664
44779,08/06/2022,7.49895,2.02866
44780,08/07/2022,7.42281,2.03044
44781,08/08/2022,7.34495,2.033
44782,08/09/2022,7.26933,2.03524
44783,08/10/2022,7.19411,2.03767
44784,08/11/2022,7.11985,2.0401
44785,08/12/2022,7.04637,2.0426
44786,08/13/2022,6.97364,2.04516
44787,08/14/2022,6.90632,2.04638
44788,08/15/2022,6.83512,2.04901
44789,08/16/2022,6.75992,2.05312
44790,08/17/2022,7.28251,2.39081
44791,08/18/2022,10.2661,3.69962
44792,08/19/2022,9.41634,3.49211
44793,08/20/2022,8.72221,3.3023
44794,08/21/2022,10.2398,3.82392
44795,08/22/2022,9.71648,3.7003
44796,08/23/2022,8.92201,3.49444
44797,08/24/2022,8.27806,3.30445
44798,08/25/2022,8.13582,3.26591
44799,08/26/2022,7.75541,3.13558
44800,08/27/2022,7.31649,2.98368
44801,08/28/2022,6.95216,2.85222
44802,08/29/2022,6.65085,2.73884
44803,08/30/2022,6.39737,2.64337
44804,08/31/2022,6.19048,2.56059
44805,09/01/2022,6.01386,2.4922
44806,09/02/2022,6.28111,2.66992
44807,09/03/2022,6.06579,2.58466
44808,09/04/2022,5.87852,2.51576
44809,09/05/2022,5.71686,2.45969
44810,09/06/2022,5.57627,2.41442
44811,09/07/2022,5.45716,2.37632
44812,09/08/2022,5.35411,2.34484
44813,09/09/2022,5.26987,2.31629
44814,09/10/2022,5.21547,2.28375
44815,09/11/2022,5.16164,2.25838
44816,09/12/2022,5.10837,2.23878
44817,09/13/2022,5.05564,2.22383
44818,09/14/2022,5.62566,2.67414
44819,09/15/2022,5.41765,2.5984
44820,09/16/2022,6.92926,3.56759
44821,09/17/2022,6.45565,3.3698
44822,09/18/2022,6.06233,3.19417
44823,09/19/2022,5.72889,3.04514
44824,09/20/2022,5.46136,2.91165
44825,09/21/2022,5.23308,2.80076
44826,09/22/2022,5.04349,2.70635
44827,09/23/2022,5.33984,2.94571
44828,09/24/2022,5.52688,3.09918
44829,09/25/2022,5.2528,2.96373
44830,09/26/2022,5.02592,2.84727
44831,09/27/2022,4.83561,2.74912
44832,09/28/2022,4.67472,2.66741
44833,09/29/2022,6.93166,4.12366
44834,09/30/2022,6.34325,3.87888
44835,10/01/2022,5.85093,3.66157
44836,10/02/2022,5.44638,3.46611
44837,10/03/2022,5.11621,3.29098
44838,10/04/2022,4.84606,3.13644
44839,10/05/2022,4.62412,3.00202
44840,10/06/2022,4.43942,2.88756
44841,10/07/2022,8.93388,5.05874
44842,10/08/2022,11.4522,5.48149
44843,10/09/2022,9.84999,5.24673
44844,10/10/2022,8.56695,5.00048
44845,10/11/2022,7.53907,4.74736
44846,10/12/2022,6.71292,4.49424
44847,10/13/2022,6.04869,4.2462
44848,10/14/2022,5.51075,4.01072
44849,10/15/2022,5.07576,3.79047
44850,10/16/2022,4.7216,3.58981
44851,10/17/2022,4.43284,3.40995
44852,10/18/2022,4.17993,3.25534
44853,10/19/2022,4.00281,3.10953
44854,10/20/2022,3.86118,2.98249
44855,10/21/2022,3.75257,2.86936
44856,10/22/2022,3.65672,2.77959
44857,10/23/2022,3.57647,2.70561
44858,10/24/2022,3.50918,2.64474
44859,10/25/2022,3.45286,2.5945
44860,10/26/2022,3.40374,2.55435
44861,10/27/2022,3.36144,2.52174
44862,10/28/2022,3.33575,2.48699
44863,10/29/2022,3.3198,2.45339
44864,10/30/2022,3.30393,2.42651
44865,10/31/2022,3.29119,2.40278
44866,11/01/2022,3.27241,2.38781
44867,11/02/2022,3.25676,2.37405
44868,11/03/2022,3.24119,2.36303
44869,11/04/2022,3.2257,2.35421
44870,11/05/2022,3.21028,2.34715
44871,11/06/2022,3.19493,2.34149
44872,11/07/2022,3.17966,2.33695
44873,11/08/2022,3.16446,2.33332
44874,11/09/2022,3.14933,2.3304
44875,11/10/2022,3.13496,2.32754
44876,11/11/2022,3.1193,2.32616
44877,11/12/2022,3.10439,2.32464
44878,11/13/2022,3.08955,2.32341
44879,11/14/2022,3.07479,2.32242
44880,11/15/2022,3.0601,2.32162
44881,11/16/2022,3.04547,2.32096
44882,11/17/2022,3.03092,2.32043
44883,11/18/2022,3.79084,3.27726
44884,11/19/2022,3.61002,3.12475
44885,11/20/2022,3.46389,2.99206
44886,11/21/2022,3.61575,3.15692
44887,11/22/2022,3.46292,3.01988
44888,11/23/2022,3.33724,2.90347
44889,11/24/2022,3.23765,2.80201
44890,11/25/2022,3.23592,2.78045
44891,11/26/2022,3.14923,2.70163
44892,11/27/2022,3.07741,2.63608
44893,11/28/2022,3.01767,2.58178
44894,11/29/2022,2.96817,2.53654
44895,11/30/2022,2.92646,2.49925
44896,12/01/2022,2.89063,2.46888
44897,12/02/2022,2.85976,2.44397
44898,12/03/2022,2.8328,2.42361
44899,12/04/2022,2.80842,2.4074
44900,12/05/2022,2.78608,2.3946
44901,12/06/2022,2.76735,2.38284
44902,12/07/2022,2.75413,2.36968
44903,12/08/2022,2.74117,2.35899
44904,12/09/2022,2.72809,2.35055
44905,12/10/2022,2.73044,2.33061
44906,12/11/2022,2.70878,2.33263
44907,12/12/2022,2.69033,2.33309
44908,12/13/2022,2.69246,2.31666
44909,12/14/2022,2.66996,2.32225
44910,12/15/2022,2.65116,2.32531
44911,12/16/2022,2.63803,2.32394
44912,12/17/2022,2.62543,2.32249
44913,12/18/2022,2.6129,2.32132
44914,12/19/2022,2.60043,2.32038
44915,12/20/2022,2.58802,2.31961
44916,12/21/2022,2.57566,2.31899
44917,12/22/2022,2.56337,2.31849
44918,12/23/2022,2.55114,2.31807
44919,12/24/2022,2.53896,2.31773
44920,12/25/2022,2.52684,2.31745
44921,12/26/2022,2.51478,2.31722
44922,12/27/2022,2.50278,2.31702
44923,12/28/2022,2.49084,2.31685
44924,12/29/2022,2.47895,2.31671
44925,12/30/2022,2.46712,2.31659
44926,12/31/2022,2.45535,2.31648
44927,01/01/2023,2.44364,2.31638
44928,01/02/2023,2.43198,2.3163
44929,01/03/2023,2.42037,2.31622
44930,01/04/2023,2.40883,2.31615
44931,01/05/2023,2.39733,2.31608
44932,01/06/2023,2.3859,2.31602
44933,01/07/2023,2.37451,2.31596
44934,01/08/2023,2.36319,2.31591
44935,01/09/2023,2.35191,2.31585
44936,01/10/2023,2.34069,2.3158
44937,01/11/2023,2.32953,2.31575
44938,01/12/2023,2.31841,2.3157
44939,01/13/2023,2.30736,2.31565
44940,01/14/2023,2.29635,2.31561
44941,01/15/2023,2.74851,3.19776
44942,01/16/2023,2.63678,3.05264
44943,01/17/2023,2.54477,2.92967
44944,01/18/2023,2.47076,2.82418
44945,01/19/2023,2.40964,2.73607
44946,01/20/2023,2.35905,2.6628
44947,01/21/2023,2.31684,2.60228
44948,01/22/2023,2.28124,2.55262
44949,01/23/2023,2.25075,2.51222
44950,01/24/2023,2.22401,2.47986
44951,01/25/2023,2.19952,2.45491
44952,01/26/2023,2.17907,2.43353
44953,01/27/2023,2.16849,2.40765
44954,01/28/2023,2.26314,2.59906
44955,01/29/2023,2.22368,2.55086
44956,01/30/2023,2.1899,2.51182
44957,01/31/2023,2.1601,2.48106
44958,02/01/2023,2.13386,2.45667
44959,02/02/2023,2.11072,2.43723
44960,02/03/2023,2.08969,2.42227
44961,02/04/2023,2.07704,2.40318
44962,02/05/2023,2.06714,2.3854
44963,02/06/2023,2.05728,2.37117
44964,02/07/2023,9.41167,7.4649
44965,02/08/2023,7.89167,7.2034
44966,02/09/2023,6.67874,6.9133
44967,02/10/2023,5.71179,6.59586
44968,02/11/2023,4.94005,6.25666
44969,02/12/2023,4.32379,5.90229
44970,02/13/2023,3.83061,5.54189
44971,02/14/2023,3.43599,5.18334
44972,02/15/2023,3.12003,4.83494
44973,02/16/2023,2.86695,4.50404
44974,02/17/2023,2.66304,4.19823
44975,02/18/2023,2.49797,3.92198
44976,02/19/2023,2.3638,3.67723
44977,02/20/2023,2.2552,3.46263
44978,02/21/2023,2.16592,3.2789
44979,02/22/2023,2.09838,3.11431
44980,02/23/2023,2.03936,2.98119
44981,02/24/2023,1.99061,2.87013
44982,02/25/2023,1.95135,2.77632
44983,02/26/2023,1.93817,2.67163
44984,02/27/2023,1.94312,2.62155
44985,02/28/2023,1.90798,2.57463
44986,03/01/2023,1.87882,2.53548
44987,03/02/2023,1.85378,2.50374
44988,03/03/2023,1.8314,2.47896
44989,03/04/2023,1.81699,2.45198
44990,03/05/2023,1.80834,2.42421
44991,03/06/2023,1.79972,2.402
44992,03/07/2023,1.79115,2.38423
44993,03/08/2023,1.78261,2.37002
44994,03/09/2023,1.77412,2.35866
44995,03/10/2023,1.76567,2.34956
44996,03/11/2023,1.75726,2.34228
44997,03/12/2023,1.74889,2.33646
44998,03/13/2023,1.74056,2.3318
44999,03/14/2023,1.73227,2.32806
45000,03/15/2023,1.72401,2.32507
45001,03/16/2023,1.7158,2.32267
45002,03/17/2023,1.70763,2.32075
45003,03/18/2023,1.6995,2.3192
45004,03/19/2023,1.70876,2.29441
45005,03/20/2023,1.68335,2.31696
45006,03/21/2023,1.67533,2.31615
45007,03/22/2023,1.66735,2.3155
45008,03/23/2023,1.65941,2.31498
45009,03/24/2023,1.6515,2.31455
45010,03/25/2023,1.64364,2.3142
45011,03/26/2023,1.63581,2.31392
45012,03/27/2023,1.62802,2.31368
45013,03/28/2023,1.62027,2.31349
45014,03/29/2023,1.61255,2.31333
45015,03/30/2023,1.60487,2.31319
45016,03/31/2023,1.59723,2.31308
45017,04/01/2023,1.60322,2.29337
45018,04/02/2023,1.58206,2.3129
45019,04/03/2023,1.57452,2.31283
45020,04/04/2023,1.5759,2.29974
45021,04/05/2023,1.55956,2.3127
45022,04/06/2023,1.55214,2.31265
45023,04/07/2023,1.54475,2.3126
45024,04/08/2023,1.53739,2.31256
45025,04/09/2023,1.53007,2.31252
45026,04/10/2023,1.52279,2.31248
45027,04/11/2023,1.51554,2.31244
45028,04/12/2023,1.50832,2.31241
45029,04/13/2023,1.51624,2.28935
45030,04/14/2023,1.49399,2.31234
45031,04/15/2023,1.48688,2.31231
45032,04/16/2023,1.4798,2.31228
45033,04/17/2023,1.47398,2.31032
45034,04/18/2023,1.47555,2.29686
45035,04/19/2023,1.45877,2.31219
45036,04/20/2023,1.45182,2.31216
45037,04/21/2023,1.44491,2.31213
45038,04/22/2023,1.43803,2.3121
45039,04/23/2023,1.43119,2.31207
45040,04/24/2023,1.42438,2.31204
45041,04/25/2023,1.42156,2.30557
45042,04/26/2023,1.41085,2.31198
45043,04/27/2023,1.40413,2.31196
45044,04/28/2023,1.39745,2.31193
45045,04/29/2023,2.45586,5.3113
45046,04/30/2023,41.2784,9.43835
45047,05/01/2023,39.4407,9.03491
45048,05/02/2023,31.6315,8.98361
45049,05/03/2023,25.4124,8.92213
45050,05/04/2023,20.4621,8.84722
45051,05/05/2023,16.5196,8.7573
45052,05/06/2023,13.3808,8.64899
45053,05/07/2023,11.5441,8.39241
45054,05/08/2023,9.42221,8.24684
45055,05/09/2023,7.75293,8.05433
45056,05/10/2023,7.6452,7.66656
45057,05/11/2023,22.4986,7.12507
45058,05/12/2023,30.9926,6.71279
45059,05/13/2023,31.389,6.47697
45060,05/14/2023,40.8787,6.0642
45061,05/15/2023,33.9281,5.9988
45062,05/16/2023,27.2319,5.9685
45063,05/17/2023,21.8959,5.93325
45064,05/18/2023,17.6541,5.88852
45065,05/19/2023,14.4075,5.81683
45066,05/20/2023,11.8678,5.72814
45067,05/21/2023,9.66684,5.65543
45068,05/22/2023,7.91646,5.56772
45069,05/23/2023,6.51717,5.46941
45070,05/24/2023,6.99731,5.24516
45071,05/25/2023,10.2057,5.08198
45072,05/26/2023,10.1021,4.44579
45073,05/27/2023,8.58752,4.29642
45074,05/28/2023,7.37881,4.13459
45075,05/29/2023,6.41359,3.96307
45076,05/30/2023,5.65376,3.77768
45077,05/31/2023,5.09546,3.58547
45078,06/01/2023,5.03231,3.50675
45079,06/02/2023,5.68042,3.02413
45080,06/03/2023,5.27701,2.87308
45081,06/04/2023,5.35933,2.77251
45082,06/05/2023,7.98858,3.25043
45083,06/06/2023,10.4486,3.26424
45084,06/07/2023,12.9034,2.84982
45085,06/08/2023,6.99371,3.41597
45086,06/09/2023,6.34378,3.28617
45087,06/10/2023,5.98376,3.18845
45088,06/11/2023,5.54131,3.06581
45089,06/12/2023,5.16217,2.96595
45090,06/13/2023,6.53073,3.37672
45091,06/14/2023,7.26145,2.98495
45092,06/15/2023,6.76465,2.87586
45093,06/16/2023,6.35357,2.78081
45094,06/17/2023,6.01378,2.69849
45095,06/18/2023,5.73616,2.62612
45096,06/19/2023,5.50653,2.56406
45097,06/20/2023,5.30971,2.51411
45098,06/21/2023,5.14009,2.47439
45099,06/22/2023,4.99602,2.44175
45100,06/23/2023,4.87137,2.41575
45101,06/24/2023,4.77374,2.38967
45102,06/25/2023,4.72447,2.35025
45103,06/26/2023,4.6757,2.31938
45104,06/27/2023,4.62744,2.2954
45105,06/28/2023,4.59802,2.26789
45106,06/29/2023,6.67455,3.17381
45107,06/30/2023,20.551,4.60694
45108,07/01/2023,22.5591,4.56333
45109,07/02/2023,18.771,4.46545
45110,07/03/2023,15.8691,4.35423
45111,07/04/2023,17.3158,4.3286
45112,07/05/2023,14.5936,4.21783
45113,07/06/2023,12.3941,4.10073
45114,07/07/2023,10.6329,3.97572
45115,07/08/2023,9.21409,3.84784
45116,07/09/2023,8.07477,3.717
45117,07/10/2023,7.15699,3.58677
45118,07/11/2023,6.41506,3.46061
45119,07/12/2023,5.82269,3.33599
45120,07/13/2023,5.35001,3.21529
45121,07/14/2023,4.9649,3.10567
45122,07/15/2023,4.64853,3.00897
45123,07/16/2023,4.39063,2.92309
45124,07/17/2023,4.17402,2.85174
45125,07/18/2023,3.98531,2.79756
45126,07/19/2023,3.83251,2.74913
45127,07/20/2023,3.70911,2.70561
45128,07/21/2023,3.6092,2.66662
45129,07/22/2023,3.57024,2.60068
45130,07/23/2023,3.53336,2.54812
45131,07/24/2023,3.4803,2.50867
45132,07/25/2023,3.56646,2.49256
45133,07/26/2023,4.18563,2.83533
45134,07/27/2023,3.97601,2.77524
45135,07/28/2023,3.80314,2.72505
45136,07/29/2023,3.65562,2.68696
45137,07/30/2023,3.54321,2.64855
45138,07/31/2023,3.44602,2.6199
45139,08/01/2023,3.36446,2.59697
45140,08/02/2023,3.33422,2.54888
45141,08/03/2023,3.7845,2.75198
45142,08/04/2023,9.73183,4.23041
45143,08/05/2023,8.36397,4.09873
45144,08/06/2023,7.27382,3.95855
45145,08/07/2023,7.52271,3.95697
45146,08/08/2023,6.59497,3.81916
45147,08/09/2023,5.84778,3.68277
45148,08/10/2023,5.24597,3.5501
45149,08/11/2023,4.76598,3.41995
45150,08/12/2023,4.38278,3.29538
45151,08/13/2023,4.075,3.18006
45152,08/14/2023,3.8287,3.07436
45153,08/15/2023,3.63036,2.98004
45154,08/16/2023,3.46991,2.8975
45155,08/17/2023,3.33919,2.82667
45156,08/18/2023,3.22965,2.76883
45157,08/19/2023,3.13833,2.72136
45158,08/20/2023,3.06022,2.68411
45159,08/21/2023,3.04568,2.6094
45160,08/22/2023,3.0312,2.54965
45161,08/23/2023,3.0168,2.50186
45162,08/24/2023,3.00246,2.46365
45163,08/25/2023,2.98819,2.43308
45164,08/26/2023,2.97399,2.40863
45165,08/27/2023,28.6882,5.10115
45166,08/28/2023,23.3864,5.03731
45167,08/29/2023,19.1695,4.96058
45168,08/30/2023,38.1044,4.6645
45169,08/31/2023,30.9026,4.62242
45170,09/01/2023,25.1348,4.57517
45171,09/02/2023,20.5448,4.51846
45172,09/03/2023,16.8872,4.45242
45173,09/04/2023,13.9692,4.37713
45174,09/05/2023,11.6468,4.29001
45175,09/06/2023,9.79915,4.19045
45176,09/07/2023,8.32863,4.07912
45177,09/08/2023,7.15696,3.95791
45178,09/09/2023,6.22168,3.82973
45179,09/10/2023,5.47238,3.69882
45180,09/11/2023,4.87435,3.56599
45181,09/12/2023,4.39937,3.43247
45182,09/13/2023,4.01886,3.30429
45183,09/14/2023,3.71426,3.18352
45184,09/15/2023,7.78953,3.65043
45185,09/16/2023,6.70858,3.55831
45186,09/17/2023,5.8433,3.46275
45187,09/18/2023,5.15342,3.36357
45188,09/19/2023,4.60486,3.2619
45189,09/20/2023,4.16774,3.16097
45190,09/21/2023,3.81745,3.06462
45191,09/22/2023,3.56161,2.95361
45192,09/23/2023,3.33444,2.87166
45193,09/24/2023,3.14938,2.80002
45194,09/25/2023,2.99878,2.73786
45195,09/26/2023,2.8756,2.6849
45196,09/27/2023,2.7745,2.64029
45197,09/28/2023,2.69045,2.60381
45198,09/29/2023,2.61969,2.57477
45199,09/30/2023,2.56094,2.55078
45200,10/01/2023,2.51249,2.5304
45201,10/02/2023,2.49346,2.49171
45202,10/03/2023,2.48161,2.45501
45203,10/04/2023,2.46982,2.42566
45204,10/05/2023,2.45808,2.40218
45205,10/06/2023,2.44641,2.3834
45206,10/07/2023,2.43478,2.36837
45207,10/08/2023,2.42321,2.35635
45208,10/09/2023,2.4117,2.34673
45209,10/10/2023,2.40024,2.33902
45210,10/11/2023,2.38884,2.33285
45211,10/12/2023,2.37749,2.3279
45212,10/13/2023,2.36619,2.32394
45213,10/14/2023,2.35495,2.32076
45214,10/15/2023,2.34455,2.31742
45215,10/16/2023,3.07101,2.78568
45216,10/17/2023,2.89056,2.72655
45217,10/18/2023,2.74277,2.67619
45218,10/19/2023,6.15504,3.80405
45219,10/20/2023,5.34044,3.68676
45220,10/21/2023,4.69185,3.56359
45221,10/22/2023,4.17462,3.43802
45222,10/23/2023,3.76146,3.31354
45223,10/24/2023,3.42847,3.1956
45224,10/25/2023,3.1615,3.08443
45225,10/26/2023,2.94498,2.98407
45226,10/27/2023,2.77298,2.89096
45227,10/28/2023,2.63458,2.80799
45228,10/29/2023,2.52167,2.73657
45229,10/30/2023,2.43139,2.6735
45230,10/31/2023,2.35865,2.61883
45231,11/01/2023,2.29805,2.57383
45232,11/02/2023,2.24747,2.53683
45233,11/03/2023,2.20772,2.50347
45234,11/04/2023,2.1732,2.47718
45235,11/05/2023,2.14275,2.45688
45236,11/06/2023,2.11787,2.43885
45237,11/07/2023,2.10061,2.41904
45238,11/08/2023,2.09063,2.39653
45239,11/09/2023,2.0807,2.37851
45240,11/10/2023,2.07082,2.3641
45241,11/11/2023,2.06098,2.35257
45242,11/12/2023,2.05119,2.34334
45243,11/13/2023,2.04144,2.33596
45244,11/14/2023,2.03175,2.33004
45245,11/15/2023,2.0221,2.3253
45246,11/16/2023,2.01249,2.32151
45247,11/17/2023,2.02531,2.29284
45248,11/18/2023,2.00065,2.30764
45249,11/19/2023,1.98395,2.31405
45250,11/20/2023,1.97452,2.31247
45251,11/21/2023,2.26002,2.58942
45252,11/22/2023,2.18156,2.54901
45253,11/23/2023,2.11756,2.51455
45254,11/24/2023,2.06407,2.48662
45255,11/25/2023,2.0209,2.46196
45256,11/26/2023,1.98492,2.44144
45257,11/27/2023,1.95429,2.4249
45258,11/28/2023,1.92774,2.4119
45259,11/29/2023,1.90656,2.39916
45260,11/30/2023,1.88455,2.39316
45261,12/01/2023,2.29999,2.81653
45262,12/02/2023,2.19679,2.7388
45263,12/03/2023,2.11406,2.67036
